tomoe_id,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
673044_082,2018-04-20T19:13:41.289,2018,4,21,4,13,41.288720,0.240240,108.455363,99.240301,129.002633,52.542795,62.332294,31,72,231.827920,31.550921,202016.315376,235.761623,28.873891,199669.978715
673121_099,2018-04-20T19:14:52.933,2018,4,21,4,14,52.933280,0.255840,103.141679,89.919998,176.893659,22.679361,56.754394,31,77,232.528391,28.989329,206656.087333,233.973113,26.143177,197502.794120
673121_100,2018-04-20T19:14:52.933,2018,4,21,4,14,52.933280,0.255840,103.141679,89.919998,176.893659,22.679361,56.754394,31,77,232.528391,28.989329,206656.087333,233.973113,26.143177,197502.794120
673121_101,2018-04-20T19:14:52.933,2018,4,21,4,14,52.933280,0.255840,103.141679,89.919998,176.893659,22.679361,56.754394,31,77,232.528391,28.989329,206656.087333,233.973113,26.143177,197502.794120
673121_104,2018-04-20T19:14:54.390,2018,4,21,4,14,54.390320,0.221520,108.880361,101.260946,149.754183,56.059992,60.303207,30,66,232.237533,30.899705,206403.643523,235.856373,29.267066,201313.131106
673141_100,2018-04-20T19:14:52.933,2018,4,21,4,14,52.933280,0.255840,103.141679,89.919998,176.893659,22.679361,56.754394,31,77,232.528391,28.989329,206656.087333,233.973113,26.143177,197502.794120
673141_101,2018-04-20T19:14:52.933,2018,4,21,4,14,52.933280,0.255840,103.141679,89.919998,176.893659,22.679361,56.754394,31,77,232.528391,28.989329,206656.087333,233.973113,26.143177,197502.794120
673141_102,2018-04-20T19:14:54.390,2018,4,21,4,14,54.390320,0.221520,108.880361,101.260946,149.754183,56.059992,60.303207,30,66,232.237533,30.899705,206403.643523,235.856373,29.267066,201313.131106
673221_027,2018-04-20T19:15:19.675,2018,4,21,4,15,19.674800,0.168480,104.292748,100.881437,152.306071,65.067401,50.769932,30,52,232.260025,29.649074,204936.730197,234.698695,29.011428,202078.979805
673221_028,2018-04-20T19:15:19.675,2018,4,21,4,15,19.674800,0.168480,104.292748,100.881437,152.306071,65.067401,50.769932,30,52,232.260025,29.649074,204936.730197,234.698695,29.011428,202078.979805
673242_028,2018-04-20T19:15:19.675,2018,4,21,4,15,19.674800,0.168480,104.292748,100.881437,152.306071,65.067401,50.769932,30,52,232.260025,29.649074,204936.730197,234.698695,29.011428,202078.979805
673311_060,2018-04-20T19:16:37.784,2018,4,21,4,16,37.784000,0.124800,101.853841,101.500394,159.426116,87.425557,67.336341,22,40,231.764310,31.839894,188475.817600,234.338504,32.123789,186433.442530
673311_100,2018-04-20T19:16:58.385,2018,4,21,4,16,58.385360,0.165360,99.772502,95.147719,153.003444,58.573891,58.661293,25,53,231.731596,28.670552,201936.756712,234.287899,27.735512,198329.351490
673421_049,2018-04-20T19:17:48.689,2018,4,21,4,17,48.689120,0.218400,114.525532,104.375948,144.487894,35.990011,57.142362,31,66,231.785075,32.080364,210160.251127,234.133656,29.759388,204447.366814
673421_051,2018-04-20T19:17:48.689,2018,4,21,4,17,48.689120,0.218400,114.525532,104.375948,144.487894,35.990011,57.142362,31,66,231.785075,32.080364,210160.251127,234.133656,29.759388,204447.366814
673421_051,2018-04-20T19:17:49.744,2018,4,21,4,17,49.743680,0.184080,110.569681,101.233270,136.953066,38.048985,63.682845,25,55,232.986803,31.501243,206158.433971,235.349122,29.156317,201910.237241
673421_116,2018-04-20T19:18:22.098,2018,4,21,4,18,22.098080,0.193440,111.092963,100.887655,124.590444,15.332244,55.522232,31,60,231.915462,32.163190,203521.310686,232.810040,29.584178,198735.516143
673421_117,2018-04-20T19:18:22.098,2018,4,21,4,18,22.098080,0.193440,111.092963,100.887655,124.590444,15.332244,55.522232,31,60,231.915462,32.163190,203521.310686,232.810040,29.584178,198735.516143
673421_118,2018-04-20T19:18:22.098,2018,4,21,4,18,22.098080,0.193440,111.092963,100.887655,124.590444,15.332244,55.522232,31,60,231.915462,32.163190,203521.310686,232.810040,29.584178,198735.516143
673531_094,2018-04-20T19:19:13.063,2018,4,21,4,19,13.063280,0.215280,109.988788,101.402976,135.322292,51.964095,66.515205,32,65,231.426991,31.501744,205095.364263,235.041439,29.245569,201712.179797
673541_094,2018-04-20T19:19:13.063,2018,4,21,4,19,13.063280,0.215280,109.988788,101.402976,135.322292,51.964095,66.515205,32,65,231.426991,31.501744,205095.364263,235.041439,29.245569,201712.179797
673612_023,2018-04-20T19:19:41.187,2018,4,21,4,19,41.186960,0.190320,107.221145,98.552201,136.458661,33.619140,54.440514,23,57,233.276678,30.316069,206630.362847,235.085300,28.135389,202773.182591
673712_061,2018-04-20T19:21:02.834,2018,4,21,4,21,2.834240,0.224640,105.770555,97.585186,131.342658,51.075618,59.220996,37,70,231.511334,29.998916,205722.252282,234.685772,27.750971,203214.681599
673911_048,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
673915_047,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
673915_048,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
673921_048,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
673923_048,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
673924_047,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
673924_048,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
673933_048,2018-04-20T19:23:02.212,2018,4,21,4,23,2.211680,0.399360,92.847426,86.010471,174.976529,25.217053,19.277046,69,111,233.081049,27.193335,196957.473279,233.974931,25.653110,192231.384793
680111_001,2018-04-21T14:03:51.551,2018,4,21,23,3,51.550640,0.156000,90.889057,89.452846,187.848583,63.849624,21.884851,22,40,233.084703,26.560435,196861.496424,233.774615,26.482833,194307.136546
680132_003,2018-04-21T14:03:51.551,2018,4,21,23,3,51.550640,0.156000,90.889057,89.452846,187.848583,63.849624,21.884851,22,40,233.084703,26.560435,196861.496424,233.774615,26.482833,194307.136546
680143_003,2018-04-21T14:03:51.551,2018,4,21,23,3,51.550640,0.156000,90.889057,89.452846,187.848583,63.849624,21.884851,22,40,233.084703,26.560435,196861.496424,233.774615,26.482833,194307.136546
680412_071,2018-04-21T14:07:34.191,2018,4,21,23,7,34.190720,0.258960,125.744976,119.235091,66.306965,58.433940,48.226662,36,82,231.735709,35.295210,212812.100202,232.607780,32.314781,217324.977774
680421_071,2018-04-21T14:07:34.191,2018,4,21,23,7,34.190720,0.258960,125.744976,119.235091,66.306965,58.433940,48.226662,36,82,231.735709,35.295210,212812.100202,232.607780,32.314781,217324.977774
680612_033,2018-04-21T14:09:34.554,2018,4,21,23,9,34.554080,0.212160,94.247534,91.494375,162.618239,61.234050,24.623164,42,49,232.583825,27.756248,196362.248954,234.015934,27.275216,193641.122650
680633_034,2018-04-21T14:09:34.554,2018,4,21,23,9,34.554080,0.212160,94.247534,91.494375,162.618239,61.234050,24.623164,42,49,232.583825,27.756248,196362.248954,234.015934,27.275216,193641.122650
680844_014,2018-04-21T14:11:31.108,2018,4,21,23,11,31.107920,0.271440,105.998444,98.859809,110.206396,50.636572,42.717834,33,75,232.650340,30.434256,203640.431502,235.070348,28.015445,204143.963827
680844_015,2018-04-21T14:11:31.108,2018,4,21,23,11,31.107920,0.271440,105.998444,98.859809,110.206396,50.636572,42.717834,33,75,232.650340,30.434256,203640.431502,235.070348,28.015445,204143.963827
680915_102,2018-04-21T14:13:17.035,2018,4,21,23,13,17.035040,0.193440,95.808595,92.019732,129.666661,56.000149,37.393216,31,62,232.389700,27.556076,200801.678617,234.210441,26.428402,200125.266788
681123_102,2018-04-21T14:15:38.402,2018,4,21,23,15,38.402240,0.293280,103.165809,100.279156,65.765899,75.883135,40.835375,52,93,233.270619,30.389584,198541.266828,234.125738,28.027561,206938.942201
681214_095,2018-04-21T14:16:37.529,2018,4,21,23,16,37.529360,0.240240,100.786492,98.891515,157.307308,74.322927,29.126328,34,75,231.701359,28.948764,202267.793308,233.769742,28.735894,199792.739958
681214_115,2018-04-21T14:16:47.963,2018,4,21,23,16,47.962640,0.230880,96.735270,94.119793,101.199465,79.239200,61.809075,37,74,230.991719,28.412942,197433.502761,234.361590,26.515406,204018.159130
681222_115,2018-04-21T14:16:47.963,2018,4,21,23,16,47.962640,0.230880,96.735270,94.119793,101.199465,79.239200,61.809075,37,74,230.991719,28.412942,197433.502761,234.361590,26.515406,204018.159130
681225_095,2018-04-21T14:16:37.529,2018,4,21,23,16,37.529360,0.240240,100.786492,98.891515,157.307308,74.322927,29.126328,34,75,231.701359,28.948764,202267.793308,233.769742,28.735894,199792.739958
681233_101,2018-04-21T14:16:40.949,2018,4,21,23,16,40.948880,0.312000,91.097833,84.657235,159.186916,51.577998,33.383077,52,69,232.331148,26.238870,199403.234340,234.827213,24.874859,194428.951940
681612_073,2018-04-21T14:20:38.259,2018,4,21,23,20,38.259200,0.271440,83.687276,78.890132,106.297790,14.538268,20.793791,38,77,232.395295,25.020497,191270.206487,232.729212,23.628013,189824.189129
681613_120,2018-04-21T14:21:01.899,2018,4,21,23,21,1.899440,0.333840,97.933369,92.353133,138.571843,60.459921,32.536105,51,100,232.182533,28.620982,198576.905365,235.274727,27.110639,196452.675439
681625_072,2018-04-21T14:20:38.259,2018,4,21,23,20,38.259200,0.271440,83.687276,78.890132,106.297790,14.538268,20.793791,38,77,232.395295,25.020497,191270.206487,232.729212,23.628013,189824.189129
681626_072,2018-04-21T14:20:38.259,2018,4,21,23,20,38.259200,0.271440,83.687276,78.890132,106.297790,14.538268,20.793791,38,77,232.395295,25.020497,191270.206487,232.729212,23.628013,189824.189129
681713_106,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255520,0.221520,97.488629,94.196403,157.101848,49.089290,23.414637,33,69,232.606358,28.663758,197437.711862,233.819695,27.970424,194960.954223
681723_107,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255520,0.221520,97.488629,94.196403,157.101848,49.089290,23.414637,33,69,232.606358,28.663758,197437.711862,233.819695,27.970424,194960.954223
681811_089,2018-04-21T14:23:04.559,2018,4,21,23,23,4.559120,0.290160,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.576540,27.438088,192868.392821,232.516047,25.092251,199183.634887
681822_088,2018-04-21T14:23:04.559,2018,4,21,23,23,4.559120,0.290160,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.576540,27.438088,192868.392821,232.516047,25.092251,199183.634887
681822_089,2018-04-21T14:23:04.559,2018,4,21,23,23,4.559120,0.290160,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.576540,27.438088,192868.392821,232.516047,25.092251,199183.634887
681822_090,2018-04-21T14:23:04.559,2018,4,21,23,23,4.559120,0.290160,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.576540,27.438088,192868.392821,232.516047,25.092251,199183.634887
681833_089,2018-04-21T14:23:04.559,2018,4,21,23,23,4.559120,0.290160,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.576540,27.438088,192868.392821,232.516047,25.092251,199183.634887
681833_090,2018-04-21T14:23:04.559,2018,4,21,23,23,4.559120,0.290160,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.576540,27.438088,192868.392821,232.516047,25.092251,199183.634887
681841_088,2018-04-21T14:23:04.559,2018,4,21,23,23,4.559120,0.290160,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.576540,27.438088,192868.392821,232.516047,25.092251,199183.634887
682011_042,2018-04-21T14:24:47.379,2018,4,21,23,24,47.378720,0.165360,90.568370,87.970434,73.518956,60.521341,31.711057,22,53,232.966836,26.630088,195736.035743,233.500414,25.386977,198310.377795
682011_043,2018-04-21T14:24:47.379,2018,4,21,23,24,47.378720,0.165360,90.568370,87.970434,73.518956,60.521341,31.711057,22,53,232.966836,26.630088,195736.035743,233.500414,25.386977,198310.377795
682225_059,2018-04-21T14:27:00.990,2018,4,21,23,27,0.989600,0.205920,106.113742,106.037146,140.649090,81.412519,31.654158,41,66,238.020047,30.961642,200935.359355,238.230200,30.932507,200955.889709
682312_088,2018-04-21T14:28:31.114,2018,4,21,23,28,31.113920,0.249600,101.751113,97.336788,70.062957,58.749110,34.167443,44,74,232.559472,29.726196,199587.417323,233.288931,27.649583,203345.613129
682331_087,2018-04-21T14:28:31.114,2018,4,21,23,28,31.113920,0.249600,101.751113,97.336788,70.062957,58.749110,34.167443,44,74,232.559472,29.726196,199587.417323,233.288931,27.649583,203345.613129
682626_019,2018-04-21T14:31:06.072,2018,4,21,23,31,6.071840,0.252720,91.174060,85.936806,114.180545,52.926596,35.013594,34,80,231.815744,26.777559,196080.439812,233.779987,24.992295,196490.207711
682626_059,2018-04-21T14:31:25.591,2018,4,21,23,31,25.590560,0.258960,107.676541,100.445720,69.694854,54.128085,47.985005,36,84,235.964383,32.616057,195069.809064,236.804122,29.322708,199405.786620
682644_060,2018-04-21T14:31:25.591,2018,4,21,23,31,25.590560,0.258960,107.676541,100.445720,69.694854,54.128085,47.985005,36,84,235.964383,32.616057,195069.809064,236.804122,29.322708,199405.786620
683115_039,2018-04-21T14:36:42.408,2018,4,21,23,36,42.407840,0.202800,106.543158,103.734995,158.072033,59.950680,27.998094,35,65,233.276980,29.876838,207915.729404,234.787343,29.392293,205383.361130
683115_039,2018-04-21T14:36:42.564,2018,4,21,23,36,42.563840,0.124800,104.494015,102.744511,150.421391,57.549196,26.071653,20,41,234.373954,29.540869,205967.726860,235.261205,29.167722,204799.947235
683124_054,2018-04-21T14:36:50.429,2018,4,21,23,36,50.429360,0.312000,104.613154,97.636101,149.190687,54.157516,37.901659,52,98,232.439645,29.247181,207967.679300,235.483598,27.709339,203586.597597
683124_055,2018-04-21T14:36:50.429,2018,4,21,23,36,50.429360,0.312000,104.613154,97.636101,149.190687,54.157516,37.901659,52,98,232.439645,29.247181,207967.679300,235.483598,27.709339,203586.597597
683134_055,2018-04-21T14:36:50.429,2018,4,21,23,36,50.429360,0.312000,104.613154,97.636101,149.190687,54.157516,37.901659,52,98,232.439645,29.247181,207967.679300,235.483598,27.709339,203586.597597
683612_053,2018-04-21T14:42:17.365,2018,4,21,23,42,17.364800,0.162240,104.084263,101.169899,140.800038,60.004657,39.647657,30,52,232.511284,30.362083,200432.095642,234.326783,29.626453,199039.402612
683613_093,2018-04-21T14:42:37.767,2018,4,21,23,42,37.766480,0.249600,89.739005,85.915533,136.118143,57.340456,30.447156,42,79,232.052936,26.669375,193734.695819,234.064069,25.576150,192527.077851
683621_053,2018-04-21T14:42:17.365,2018,4,21,23,42,17.364800,0.162240,104.084263,101.169899,140.800038,60.004657,39.647657,30,52,232.511284,30.362083,200432.095642,234.326783,29.626453,199039.402612
683626_095,2018-04-21T14:42:37.767,2018,4,21,23,42,37.766480,0.249600,89.739005,85.915533,136.118143,57.340456,30.447156,42,79,232.052936,26.669375,193734.695819,234.064069,25.576150,192527.077851
683811_077,2018-04-21T14:44:34.788,2018,4,21,23,44,34.788320,0.218400,94.267907,89.816844,154.328057,39.196476,26.281119,32,56,232.885785,26.910652,201727.136403,234.011948,25.884954,198991.051778
683821_077,2018-04-21T14:44:34.788,2018,4,21,23,44,34.788320,0.218400,94.267907,89.816844,154.328057,39.196476,26.281119,32,56,232.885785,26.910652,201727.136403,234.011948,25.884954,198991.051778
683841_078,2018-04-21T14:44:34.788,2018,4,21,23,44,34.788320,0.218400,94.267907,89.816844,154.328057,39.196476,26.281119,32,56,232.885785,26.910652,201727.136403,234.011948,25.884954,198991.051778
684013_024,2018-04-21T14:46:13.823,2018,4,21,23,46,13.823360,0.258960,101.722436,96.726582,165.842405,49.312242,29.618523,38,80,232.482438,28.616600,206140.421097,234.187716,27.719588,201655.799920
684021_035,2018-04-21T14:46:19.530,2018,4,21,23,46,19.529840,0.318240,88.967846,87.053139,153.032925,78.740134,31.679860,50,103,232.060278,25.807463,197665.527266,235.077976,25.538442,195276.291456
684313_021,2018-04-21T14:49:33.120,2018,4,21,23,49,33.119600,0.405600,105.521004,96.554457,80.654934,36.415586,27.548598,64,127,232.838548,30.414632,202850.232746,233.854246,27.393427,203371.239695
684322_022,2018-04-21T14:49:33.120,2018,4,21,23,49,33.119600,0.405600,105.521004,96.554457,80.654934,36.415586,27.548598,64,127,232.838548,30.414632,202850.232746,233.854246,27.393427,203371.239695
684342_021,2018-04-21T14:49:33.120,2018,4,21,23,49,33.119600,0.405600,105.521004,96.554457,80.654934,36.415586,27.548598,64,127,232.838548,30.414632,202850.232746,233.854246,27.393427,203371.239695
684414_005,2018-04-21T14:50:28.116,2018,4,21,23,50,28.115840,0.205920,102.786606,98.480115,157.448347,39.097934,27.299758,32,66,232.259775,29.568712,202498.947393,233.394658,28.653164,199470.084675
684414_006,2018-04-21T14:50:28.116,2018,4,21,23,50,28.115840,0.205920,102.786606,98.480115,157.448347,39.097934,27.299758,32,66,232.259775,29.568712,202498.947393,233.394658,28.653164,199470.084675
684415_005,2018-04-21T14:50:28.116,2018,4,21,23,50,28.115840,0.205920,102.786606,98.480115,157.448347,39.097934,27.299758,32,66,232.259775,29.568712,202498.947393,233.394658,28.653164,199470.084675
684543_100,2018-04-21T14:52:18.364,2018,4,21,23,52,18.364160,0.312000,103.975410,97.628201,29.717096,39.061332,25.889534,41,93,232.971288,30.143826,201458.899940,232.359353,27.920728,202234.549058
684544_102,2018-04-21T14:52:18.364,2018,4,21,23,52,18.364160,0.312000,103.975410,97.628201,29.717096,39.061332,25.889534,41,93,232.971288,30.143826,201458.899940,232.359353,27.920728,202234.549058
684643_088,2018-04-21T14:53:14.793,2018,4,21,23,53,14.792480,0.258960,98.182852,93.228047,57.918849,63.149464,42.520970,30,79,233.701264,29.174296,195828.841123,233.974879,26.563213,201806.590469
684814_029,2018-04-21T14:55:05.783,2018,4,21,23,55,5.783360,0.168480,101.044252,97.055784,149.382758,52.004159,38.484857,21,53,232.526411,28.778983,203798.531414,234.129445,27.885794,201288.207789
685511_050,2018-04-21T15:02:48.754,2018,4,22,0,2,48.754400,0.124800,96.463471,93.675201,138.562828,33.405211,26.954557,19,41,232.599983,27.428703,202957.732697,233.180406,26.720718,201717.760986
685511_051,2018-04-21T15:02:48.754,2018,4,22,0,2,48.754400,0.124800,96.463471,93.675201,138.562828,33.405211,26.954557,19,41,232.599983,27.428703,202957.732697,233.180406,26.720718,201717.760986
685521_050,2018-04-21T15:02:48.754,2018,4,22,0,2,48.754400,0.124800,96.463471,93.675201,138.562828,33.405211,26.954557,19,41,232.599983,27.428703,202957.732697,233.180406,26.720718,201717.760986
686213_059,2018-04-21T15:10:27.451,2018,4,22,0,10,27.450560,0.196560,100.025914,96.935067,125.364083,74.899918,57.776111,35,59,231.403194,28.980708,200581.268130,234.775006,27.769360,201771.661615
686214_089,2018-04-21T15:10:43.366,2018,4,22,0,10,43.365680,0.212160,102.013270,98.924171,176.913799,48.055036,23.598336,37,61,233.164764,29.808624,199619.117805,234.176342,29.352687,196253.493769
686215_057,2018-04-21T15:10:27.451,2018,4,22,0,10,27.450560,0.196560,100.025914,96.935067,125.364083,74.899918,57.776111,35,59,231.403194,28.980708,200581.268130,234.775006,27.769360,201771.661615
686215_090,2018-04-21T15:10:43.366,2018,4,22,0,10,43.365680,0.212160,102.013270,98.924171,176.913799,48.055036,23.598336,37,61,233.164764,29.808624,199619.117805,234.176342,29.352687,196253.493769
686225_091,2018-04-21T15:10:43.366,2018,4,22,0,10,43.365680,0.212160,102.013270,98.924171,176.913799,48.055036,23.598336,37,61,233.164764,29.808624,199619.117805,234.176342,29.352687,196253.493769
686713_068,2018-04-21T15:15:59.653,2018,4,22,0,15,59.652560,0.283920,101.271930,93.681284,66.010100,48.014095,40.650213,46,92,233.619601,29.617279,199287.850815,234.244596,26.554400,202827.236094
686713_069,2018-04-21T15:15:59.653,2018,4,22,0,15,59.652560,0.283920,101.271930,93.681284,66.010100,48.014095,40.650213,46,92,233.619601,29.617279,199287.850815,234.244596,26.554400,202827.236094
686722_069,2018-04-21T15:15:59.653,2018,4,22,0,15,59.652560,0.283920,101.271930,93.681284,66.010100,48.014095,40.650213,46,92,233.619601,29.617279,199287.850815,234.244596,26.554400,202827.236094
686731_069,2018-04-21T15:15:59.653,2018,4,22,0,15,59.652560,0.283920,101.271930,93.681284,66.010100,48.014095,40.650213,46,92,233.619601,29.617279,199287.850815,234.244596,26.554400,202827.236094
686921_099,2018-04-21T15:18:20.689,2018,4,22,0,18,20.689040,0.346320,92.880266,85.751194,149.222304,51.161053,33.694943,55,108,232.166277,26.692152,200227.456391,235.016599,24.996708,196049.218339
686941_100,2018-04-21T15:18:20.689,2018,4,22,0,18,20.689040,0.346320,92.880266,85.751194,149.222304,51.161053,33.694943,55,108,232.166277,26.692152,200227.456391,235.016599,24.996708,196049.218339
687011_090,2018-04-21T15:19:19.404,2018,4,22,0,19,19.404320,0.302640,90.923353,85.541516,157.224104,52.805002,31.822514,56,91,231.947745,26.652708,196345.539566,234.220201,25.500351,192203.757823
687042_013,2018-04-21T15:18:40.323,2018,4,22,0,18,40.323200,0.112320,88.355024,87.391579,108.600328,68.978017,24.789707,13,35,234.501760,26.081116,194539.313972,235.211246,25.621886,195463.935738
687511_034,2018-04-21T15:24:17.767,2018,4,22,0,24,17.766800,0.277680,104.793701,96.310438,70.904701,52.007504,49.803087,43,90,232.180674,30.416284,201468.838609,233.322484,26.891614,206138.006839
687532_068,2018-04-21T15:24:34.805,2018,4,22,0,24,34.805120,0.258960,94.040372,90.522040,165.958753,53.235477,22.018652,51,45,232.998388,26.718328,202504.351098,234.330495,26.072306,199268.425258
687534_034,2018-04-21T15:24:17.767,2018,4,22,0,24,17.766800,0.277680,104.793701,96.310438,70.904701,52.007504,49.803087,43,90,232.180674,30.416284,201468.838609,233.322484,26.891614,206138.006839
687542_069,2018-04-21T15:24:34.805,2018,4,22,0,24,34.805120,0.258960,94.040372,90.522040,165.958753,53.235477,22.018652,51,45,232.998388,26.718328,202504.351098,234.330495,26.072306,199268.425258
687812_001,2018-04-21T15:27:23.566,2018,4,22,0,27,23.565920,0.321360,90.339991,80.989208,70.382416,22.066127,32.358321,43,102,233.259861,26.973753,193094.853185,233.643338,24.006036,192065.859413
687821_001,2018-04-21T15:27:23.566,2018,4,22,0,27,23.565920,0.321360,90.339991,80.989208,70.382416,22.066127,32.358321,43,102,233.259861,26.973753,193094.853185,233.643338,24.006036,192065.859413
687913_033,2018-04-21T15:28:42.293,2018,4,22,0,28,42.292880,0.262080,100.640094,95.888706,161.089143,60.649290,37.503832,48,82,231.856151,28.915589,202177.440622,234.500094,28.132636,197410.380182
687922_062,2018-04-21T15:28:56.935,2018,4,22,0,28,56.935040,0.358800,101.760507,93.078425,95.464897,45.148216,35.000436,50,106,232.583517,29.589961,200390.156404,234.524420,26.524696,201744.624099
687922_063,2018-04-21T15:28:56.935,2018,4,22,0,28,56.935040,0.358800,101.760507,93.078425,95.464897,45.148216,35.000436,50,106,232.583517,29.589961,200390.156404,234.524420,26.524696,201744.624099
687923_021,2018-04-21T15:28:36.355,2018,4,22,0,28,36.355520,0.230880,104.612638,99.237741,101.627779,67.271374,60.942469,37,73,230.857575,30.018255,203401.813733,234.029694,27.547643,207903.896053
687923_022,2018-04-21T15:28:36.355,2018,4,22,0,28,36.355520,0.230880,104.612638,99.237741,101.627779,67.271374,60.942469,37,73,230.857575,30.018255,203401.813733,234.029694,27.547643,207903.896053
687923_032,2018-04-21T15:28:42.293,2018,4,22,0,28,42.292880,0.262080,100.640094,95.888706,161.089143,60.649290,37.503832,48,82,231.856151,28.915589,202177.440622,234.500094,28.132636,197410.380182
687923_034,2018-04-21T15:28:42.293,2018,4,22,0,28,42.292880,0.262080,100.640094,95.888706,161.089143,60.649290,37.503832,48,82,231.856151,28.915589,202177.440622,234.500094,28.132636,197410.380182
687924_033,2018-04-21T15:28:42.293,2018,4,22,0,28,42.292880,0.262080,100.640094,95.888706,161.089143,60.649290,37.503832,48,82,231.856151,28.915589,202177.440622,234.500094,28.132636,197410.380182
687925_020,2018-04-21T15:28:36.355,2018,4,22,0,28,36.355520,0.230880,104.612638,99.237741,101.627779,67.271374,60.942469,37,73,230.857575,30.018255,203401.813733,234.029694,27.547643,207903.896053
687925_021,2018-04-21T15:28:36.355,2018,4,22,0,28,36.355520,0.230880,104.612638,99.237741,101.627779,67.271374,60.942469,37,73,230.857575,30.018255,203401.813733,234.029694,27.547643,207903.896053
688214_107,2018-04-21T15:32:28.022,2018,4,22,0,32,28.021760,0.224640,104.604433,100.314076,121.255815,72.946100,63.448723,36,66,231.924075,30.771364,199139.171756,236.113315,28.963285,201258.326543
688222_087,2018-04-21T15:32:17.454,2018,4,22,0,32,17.454320,0.305760,99.904910,94.279080,49.158674,59.794169,35.562302,39,96,232.639431,29.492536,197358.218857,232.502905,26.750663,202796.372698
688226_107,2018-04-21T15:32:28.022,2018,4,22,0,32,28.021760,0.224640,104.604433,100.314076,121.255815,72.946100,63.448723,36,66,231.924075,30.771364,199139.171756,236.113315,28.963285,201258.326543
688244_085,2018-04-21T15:32:17.454,2018,4,22,0,32,17.454320,0.305760,99.904910,94.279080,49.158674,59.794169,35.562302,39,96,232.639431,29.492536,197358.218857,232.502905,26.750663,202796.372698
688312_104,2018-04-21T15:33:42.502,2018,4,22,0,33,42.502400,0.305760,95.546825,90.411108,40.050691,61.612620,36.207463,49,95,233.215051,28.394434,195156.242631,232.570014,25.791662,200910.707034
689111_068,2018-04-21T15:41:59.422,2018,4,22,0,41,59.421680,0.205920,99.590385,96.260493,73.319775,73.666352,57.742807,33,65,231.485637,29.280492,197970.648535,232.856843,26.976738,205470.316536
689111_069,2018-04-21T15:41:59.422,2018,4,22,0,41,59.421680,0.205920,99.590385,96.260493,73.319775,73.666352,57.742807,33,65,231.485637,29.280492,197970.648535,232.856843,26.976738,205470.316536
689343_005,2018-04-21T15:43:34.029,2018,4,22,0,43,34.029440,0.243360,94.086016,91.202791,32.930218,69.227296,35.475324,41,78,234.580426,27.802504,195752.632413,233.698731,26.056604,200839.974636
689416_093,2018-04-21T15:45:20.855,2018,4,22,0,45,20.855120,0.371280,94.729229,86.834106,70.083153,51.562108,34.152077,53,101,233.728949,28.409165,193432.691247,234.654172,25.074404,197932.824897
689416_094,2018-04-21T15:45:20.855,2018,4,22,0,45,20.855120,0.371280,94.729229,86.834106,70.083153,51.562108,34.152077,53,101,233.728949,28.409165,193432.691247,234.654172,25.074404,197932.824897
689416_095,2018-04-21T15:45:20.855,2018,4,22,0,45,20.855120,0.371280,94.729229,86.834106,70.083153,51.562108,34.152077,53,101,233.728949,28.409165,193432.691247,234.654172,25.074404,197932.824897
