,ID,day_tomoe,theta,distance,az1[deg]_sensor,el1[deg]_sensor,az2[deg]_sensor,el2[deg]_sensor,az3[deg]_sensor,el3[deg]_sensor,az4[deg]_sensor,el4[deg]_sensor
194,587221_063,18,0.058837521,1.271660241,234.2923802,26.47752589,234.0165309,26.19992636,233.4670595,26.63681773,233.7383959,26.91514529
195,587221_063,18,17.92073804,0.211272506,234.2923802,26.47752589,234.0165309,26.19992636,233.4670595,26.63681773,233.7383959,26.91514529
196,587223_062,18,1.095210042,0.078474167,235.4934097,27.67343226,235.2129212,27.39693932,234.6585507,27.83684167,234.9380281,28.11443386
197,587223_107,18,4.922113941,0.050453426,235.4928005,27.67258833,235.2126124,27.39676806,234.6579079,27.8361346,234.9370769,28.11384847
198,587233_107,18,5.355398423,0.142068165,236.3950739,26.94936975,236.1149061,26.67447584,235.5669046,27.11679344,235.8464414,27.39298761
199,587312_087,18,0.497936971,0.090649889,234.1967909,27.62218724,233.9202195,27.34273913,233.3609119,27.77920924,233.6385966,28.05838961
200,587412_099,18,7.681754159,0.72402189,234.4150504,27.449004,234.1387181,27.17043231,233.5807855,27.60905971,233.8586635,27.88764058
201,587413_101,18,82.29260466,2.936224567,235.0216849,28.04714594,234.7407523,27.77079217,234.1824557,28.20778376,234.4617436,28.48682781
202,587414_063,18,9.681621103,0.728066186,235.6293101,28.64242028,235.3461313,28.36728607,234.7874635,28.80863541,235.0706618,29.08552504
203,587414_072,18,80.45204115,0.481798473,235.6289807,28.64218438,235.3460566,28.36798667,234.7875057,28.80885855,235.0708773,29.08592759
204,587415_095,18,26.22696944,1.494149466,236.2467012,29.23341373,235.9598592,28.9592443,235.4003245,29.4019324,235.686706,29.67818318
205,587422_100,18,7.920923495,0.892919252,235.3201268,26.72488701,235.0409779,26.45030144,234.4929424,26.8918027,234.7717283,27.16811125
206,587432_100,18,8.672837648,1.049140453,236.2135516,26.00279942,235.9358466,25.72800143,235.3924548,26.1708675,235.6696767,26.44707185
207,587521_040,18,65.00037312,1.467499321,234.9356855,25.95557585,234.6589231,25.6791875,234.1151765,26.11844921,234.3881009,26.39631168
208,587521_071,18,37.29846678,0.179369354,234.9349638,25.95447929,234.6584872,25.67967103,234.1139224,26.11660481,234.3882295,26.39638336
209,587521_072,18,37.98672081,0.058929174,234.9347842,25.95532577,234.658704,25.67951447,234.1137158,26.1171125,234.387969,26.39645934
210,587543_039,18,41.72416917,0.127030487,237.910099,25.67284168,237.628322,25.40223841,237.0937992,25.85209907,237.3752021,26.12402422
211,587614_081,18,0.804634518,0.179333972,234.7466818,29.34010111,234.4643872,29.06257109,233.8967959,29.49922363,234.179253,29.77772044
212,587625_092,18,1.475783129,0.09629749,236.2815499,29.20953423,235.9951018,28.93496293,235.4366443,29.37766418,235.7217008,29.65348361
213,587711_047,18,38.98502852,2.897264899,233.1644091,27.36152949,232.8918442,27.07938657,232.3276705,27.50814831,232.5992282,27.7902112
214,587715_026,18,67.90000029,2.175849456,235.5847267,29.75975315,235.2986581,29.48475598,234.7329774,29.92344024,235.0184062,30.20166698
215,587716_025,18,69.16989003,2.85297326,236.2069433,30.35430154,235.9165741,30.07951669,235.3508509,30.52170648,235.6400516,30.79771429
216,587721_047,18,39.93752316,3.605214704,234.0762732,26.64857177,233.8021564,26.3692209,233.2475998,26.80459103,233.5217867,27.08378424
217,587814_034,18,0.857907091,0.116469215,235.1895604,28.99077568,234.9069044,28.71388467,234.3435129,29.15282574,234.6271631,29.43075796
218,587824_034,18,1.415658816,0.090469305,236.1057714,28.26611735,235.8228132,27.9900716,235.2666975,28.43292656,235.5499647,28.70822919
219,587834_034,18,1.911725426,0.055908525,237.0073894,27.53484935,236.7239641,27.26124654,236.1751092,27.7065689,236.4578473,27.98146588
220,588012_081,18,0.710887746,0.123378619,234.416126,27.44585158,234.1393024,27.16769611,233.5816573,27.60433284,233.8591845,27.88355565
221,588016_030,18,3.035839213,0.002889773,236.871572,29.82019566,236.5808557,29.54743257,236.0213549,29.99341861,236.3116757,30.26797244
222,588026_030,18,4.119610013,0.077515441,237.7812992,29.08286584,237.4908526,28.81222522,236.9393993,29.26133182,237.2298836,29.53330994
223,588043_015,18,36.61549913,2.654930192,237.7026541,25.85027269,237.4215836,25.57868142,236.8845451,26.02741495,237.1660035,26.30018982
224,588043_090,18,1.515255314,2.013041877,237.7032628,25.85038644,237.4216783,25.57858938,236.8850086,26.02767297,237.1662421,26.29998394
225,588112_040,18,86.98010529,1.297737458,234.6350315,27.27200606,234.3570847,26.99462383,233.8019574,27.43208513,234.0794378,27.71085472
226,588113_020,18,18.3763888,1.439172532,235.2407991,27.86910998,234.96024,27.59238865,234.4039408,28.03135612,234.684125,28.30921652
227,588113_020,18,28.08706982,1.337786212,235.2407991,27.86910998,234.96024,27.59238865,234.4039408,28.03135612,234.684125,28.30921652
228,588113_045,18,0.069118722,0.148524336,235.2407386,27.86926143,234.9606983,27.59219348,234.4042759,28.03141363,234.6844345,28.30869733
229,588114_056,18,53.99861745,2.449669581,235.8492672,28.46301961,235.5653781,28.18859825,235.0090953,28.63117864,235.2928659,28.90626649
230,588121_046,18,1.564059076,0.150743478,234.9357168,25.95227305,234.6600868,25.67602942,234.1127612,26.11562409,234.3891659,26.39320316
231,588122_045,18,0.0365458,0.150886483,235.5364218,26.545658,235.2568051,26.27107402,234.7100216,26.71390485,234.9900917,26.99075209
232,588122_076,18,20.42007786,0.296652912,235.5362627,26.5461574,235.2565865,26.27130126,234.7109289,26.71510337,234.9900031,26.99068854
233,588124_057,18,53.50789385,3.347820445,236.7546589,27.73190366,236.4704357,27.45834653,235.9208306,27.90462666,236.2045237,28.17836627
234,588124_057,18,3.523731832,1.739257304,236.7546589,27.73190366,236.4704357,27.45834653,235.9208306,27.90462666,236.2045237,28.17836627
235,588132_076,18,20.94452116,0.573245316,236.4267617,25.82150473,236.1485284,25.54704153,235.6069211,25.99144875,235.8845326,26.26611593
236,588144_045,18,64.52617228,3.11546292,238.5216908,26.2552771,238.2372528,25.98543646,237.7016955,26.43783746,237.9861597,26.70885489
237,588144_046,18,64.22937694,3.308725611,238.5214617,26.25526109,238.2372677,25.98566852,237.7018013,26.437733,237.9864276,26.70879745
238,588211_011,18,16.40734352,1.604244626,232.9398117,27.53220343,232.668045,27.25000503,232.1015772,27.67642188,232.3730806,27.96061369
239,588211_011,18,61.45525429,1.31844614,232.9398117,27.53220343,232.668045,27.25000503,232.1015772,27.67642188,232.3730806,27.96061369
240,588212_010,18,60.70963325,0.671565137,233.5347181,28.13643123,233.2584327,27.85613762,232.6928772,28.2872707,232.9682437,28.56879992
241,588212_011,18,62.11397549,0.485199977,233.5343856,28.13645218,233.2582207,27.85627719,232.6926943,28.28729628,232.9683808,28.5687675
242,588212_018,18,19.29826926,0.46495485,233.5341569,28.13640205,233.258208,27.85599697,232.6925189,28.28754656,232.9681858,28.56902028
243,588213_088,18,1.773694503,0.121550554,234.136194,28.73968484,233.8574974,28.46063595,233.2902338,28.89313123,233.5686587,29.17408631
244,588312_036,18,3.775196838,1.133060578,233.7543606,27.96523261,233.4784164,27.68574735,232.9141762,28.11826506,233.1906393,28.39888828
245,588413_030,18,0.188742827,0.193648957,234.5786368,28.39381195,234.2992009,28.11515353,233.7362406,28.55072012,234.0152802,28.83021923
246,588414_030,18,43.25491779,1.028646687,235.1850551,28.99170512,234.9024401,28.71525171,234.3400796,29.15374,234.6221731,29.43164493
247,588515_007,18,53.58712434,1.759126908,236.0227941,29.40859126,235.7364512,29.13326496,235.1746596,29.57543457,235.4608191,29.85184613
248,588516_007,18,52.08083145,2.414054884,236.6460146,29.99832024,236.3561457,29.72668856,235.7948307,30.17075318,236.0835991,30.44593423
249,588523_007,18,49.43732846,0.228898012,235.7062739,27.49506699,235.4262893,27.21964705,234.8727859,27.66029824,235.1532939,27.93674285
250,588526_077,18,0.340109651,0.205540609,237.5597202,29.26429692,237.2699332,28.99271407,236.7152244,29.44101186,237.0058873,29.71418859
251,588621_091,18,41.72183996,2.849943434,234.7171913,26.12742738,234.4419802,25.85063926,233.8931718,26.28893703,234.1685653,26.56756623
252,588714_113,18,1.495101743,0.094175529,235.8449881,28.46353108,235.5612901,28.18894233,235.0048769,28.63140919,235.2884755,28.90680289
253,588723_051,18,57.95687885,1.784227719,236.1371021,27.14141101,235.8562142,26.86636912,235.3069002,27.31033461,235.5878409,27.5857619
254,588723_052,18,58.50446814,1.986195712,236.1371252,27.14142788,235.8560824,26.86624826,235.3070634,27.31013265,235.5880279,27.58577891
255,588724_114,18,2.006448791,0.057363822,236.7488741,27.73280086,236.4663142,27.4595111,235.9157178,27.90486203,236.2007313,28.17927266
256,588732_052,18,58.48682996,0.8887946,236.4216062,25.82270725,236.1433022,25.54812676,235.6018898,25.99213416,235.8795639,26.26767808
257,588732_053,18,60.16921545,0.884173183,236.4215671,25.82260843,236.1432026,25.54826625,235.6019064,25.99222944,235.8796148,26.26767674
258,588811_035,18,0.560655591,0.136251978,232.9380931,27.53183407,232.6670515,27.2488063,232.099717,27.6763005,232.3715604,27.95956466
259,588814_073,18,1.315932064,0.093850795,234.7405471,29.34014133,234.4586084,29.06227208,233.8909959,29.49835021,234.1734506,29.7779068
260,588824_034,18,71.73145306,2.520166048,235.6626774,28.61835803,235.3805594,28.34214517,234.820866,28.78192464,235.1026361,29.05911966
261,588824_035,18,70.85805964,2.488628947,235.6627561,28.61825522,235.3805794,28.34235404,234.8204792,28.78179625,235.1024549,29.05918715
262,588824_036,18,69.94275023,2.453628919,235.6627622,28.61824148,235.3805114,28.3423273,234.8203841,28.78155904,235.1023655,29.05916596
263,588824_074,18,2.259112,0.014946277,235.6628324,28.61845805,235.3806977,28.34224503,234.8209998,28.78187958,235.1028074,29.0591719
264,588915_011,18,1.54037084,0.194234498,235.5778865,29.76057856,235.2923426,29.48411119,234.7260125,29.9240145,235.0114296,30.20122819
265,588925_011,18,0.467037309,0.193705237,236.4940645,29.03187828,236.2072941,28.75822589,235.6499486,29.20234757,235.9366427,29.47712376
266,588925_104,18,3.358964141,0.042475389,236.4942378,29.03202066,236.207396,28.7584494,235.650182,29.20234491,235.936575,29.4778875
267,588934_011,18,0.773432153,0.180688466,236.7866043,27.71479991,236.503371,27.44033204,235.952827,27.88437975,236.2346489,28.15972589
268,589013_019,18,0.212461623,0.190616676,234.5771818,28.39334895,234.2977701,28.11483246,233.735055,28.55046186,234.0138825,28.82972454
269,589013_095,18,0.237307551,0.151823435,234.577254,28.39317472,234.2982527,28.11484321,233.7350672,28.55042184,234.0137909,28.82989971
270,589016_095,18,83.80779045,2.92313326,236.4224841,30.17634166,236.132712,29.90205015,235.5689826,30.34621167,235.8580374,30.62124997
271,589022_019,18,0.141087906,0.192669295,234.8848401,27.07244101,234.6057369,26.79708709,234.0543077,27.23542287,234.3330627,27.51342518
272,589042_076,18,9.994503863,2.336809927,236.676767,25.62306827,236.3998303,25.34803242,235.8574503,25.79057674,236.133433,26.06624151
273,589121_108,18,74.52620167,1.544281475,234.5019,26.30107184,234.2266467,26.02370544,233.6762582,26.46082308,233.9511046,26.73932118
274,589122_107,18,75.46210887,0.759016474,235.1006834,26.89737935,234.8215192,26.62165483,234.2721958,27.06216674,234.5511333,27.33914761
275,589126_106,18,12.19820185,2.539133304,237.5583739,29.26304338,237.2675171,28.99069763,236.7138239,29.44011614,237.0034784,29.71303756
276,589134_108,18,18.63775944,0.889918285,237.2146848,27.35641907,236.9312214,27.08338705,236.3846031,27.52953369,236.6673476,27.8035823
277,589141_059,18,1.049514592,1.883528196,236.284859,24.854884,236.0100002,24.57949129,235.4705769,25.02278333,235.7457342,25.29848585
278,589215_030,18,0.999603497,0.006544038,236.2414304,29.23057163,235.9552856,28.95596028,235.3953312,29.39925922,235.6818284,29.6747605
279,589223_031,18,26.83707395,1.954162111,235.9206599,27.31792442,235.6401988,27.04301953,235.0892037,27.48498946,235.3696196,27.76146976
280,589232_035,18,3.763083135,0.004639065,236.2090616,25.99989804,235.9312835,25.7252383,235.3879674,26.16778525,235.665169,26.44396693
281,589232_036,18,3.435579357,0.02210841,236.2090206,25.99981304,235.9314485,25.72503126,235.3878349,26.1679127,235.6653522,26.44408004
282,589232_054,18,26.79971409,1.540607414,236.2096688,25.99914766,235.9315784,25.72482007,235.3876206,26.16770327,235.6646643,26.44389813
283,589233_031,18,27.76663953,2.4696984,236.8163359,26.59095991,236.5358552,26.3172096,235.9910916,26.76208768,236.2712081,27.03624547
284,589243_031,18,27.98546451,3.018620046,237.6970581,25.85091316,237.4155103,25.57910686,236.8791255,26.0280741,237.1601621,26.30099949
285,589243_034,18,6.316325098,0.892113155,237.6971433,25.85121823,237.4158159,25.57944475,236.8790662,26.02825904,237.1601633,26.30095899
286,589331_053,18,76.19444147,0.459217473,235.8201665,25.22786256,235.5455129,24.95216736,235.0032442,25.39391028,235.2781145,25.67041599
287,589415_101,18,3.323287268,0.074994632,235.3562968,29.93304248,235.0707396,29.65618481,234.502565,30.09427411,234.7875023,30.37224452
288,589416_050,18,2.439655157,0.048306828,235.9773571,30.52715618,235.6886081,30.25218541,235.1194234,30.69328744,235.4087832,30.96919844
289,589423_035,18,36.16419935,0.525021699,235.0544603,28.01770118,234.7752495,27.74023786,234.2161683,28.17721373,234.4956482,28.45558025
290,589426_050,18,3.321058452,0.010664629,236.9022774,29.79792047,236.6133053,29.52438346,236.0521108,29.96981391,236.3416355,30.24420706
291,589515_023,18,1.189556294,0.058847982,235.5796323,29.7574105,235.2939525,29.48055144,234.7273389,29.92055568,235.0124715,30.19826463
292,589525_023,18,0.86630021,0.037008654,236.4952862,29.02876022,236.2079592,28.75508049,235.651497,29.19859053,235.9377501,29.4740373
293,589532_048,18,23.89818626,1.268038878,235.5725736,26.52663947,235.2957764,26.24985767,234.7460121,26.68931094,235.0226162,26.96633393
294,589542_048,18,23.69143826,1.578165778,236.4672818,25.79820051,236.1909758,25.52242567,235.6462933,25.96364243,235.9225309,26.24030408
295,589613_018,18,14.46303157,0.151811952,234.5784377,28.38980939,234.2991992,28.11183036,233.7362903,28.54682282,234.0149668,28.82626228
296,589625_016,18,83.65846188,2.31724789,236.714163,28.85028856,236.427112,28.57750993,235.8717274,29.02229469,236.1587653,29.29735006
297,589713_030,18,9.091837151,0.942373159,234.7977265,28.21532413,234.5184724,27.93787827,233.9577837,28.37433301,234.236961,28.65333037
298,589716_108,18,19.52282258,2.279326365,236.6450879,29.99539401,236.3553703,29.72205904,235.7933544,30.16676644,236.0832579,30.44132545
299,589722_053,18,54.69454206,1.995603602,235.1020207,26.89434339,234.8231245,26.61860088,234.2731746,27.05932899,234.5515595,27.33592549
300,589744_076,18,63.91761222,6.266225168,238.0977321,26.61644468,237.8137523,26.34480752,237.2747082,26.79515198,237.558169,27.06651683
301,589813_093,18,2.1454956,0.122926362,235.0172823,28.04095172,234.7376177,27.76399506,234.1791408,28.20176902,234.4584379,28.48011637
302,589813_094,18,1.525260518,0.116381231,235.0171493,28.04088042,234.7375776,27.76395262,234.1793886,28.20187356,234.4584617,28.48004621
303,589814_104,18,10.50872603,0.236619208,235.6254842,28.63626378,235.3424104,28.36061371,234.7835449,28.8019695,235.0669502,29.07872621
304,589822_043,18,1.13962376,0.088122734,235.3170805,26.71929198,235.037921,26.4438739,234.4895806,26.8858801,234.7688719,27.16198077
305,589822_093,18,7.903590617,0.224798135,235.3166201,26.71898698,235.0381063,26.44352595,234.4896091,26.8859608,234.7684058,27.16192219
306,589825_103,18,2.815876136,0.013885267,237.1482605,28.49246213,236.8609479,28.21999411,236.3099289,28.66808084,236.5972636,28.94087897
307,589832_043,18,1.892805351,0.060382148,236.2105345,25.99674051,235.9325269,25.72149848,235.3888228,26.16465871,235.6663255,26.4403374
308,589914_008,18,0.352010116,0.021721361,235.8442709,28.45970816,235.561076,28.18513107,235.0040646,28.6269871,235.2878745,28.90376817
309,589941_110,18,49.89820816,0.828195054,236.7018672,24.49519742,236.4261989,24.22134193,235.8907767,24.66628458,236.1662581,24.94146897
310,590041_085,18,71.29499679,0.026015167,235.6574113,25.37941975,235.383325,25.10303165,234.8389151,25.54148402,235.1129047,25.81980153
311,590041_115,18,0.346644782,0.063455965,235.6571338,25.37934325,235.3833837,25.10287207,234.8383136,25.54161091,235.1124436,25.82007604
312,590111_047,18,0.737594539,0.146377202,233.1593376,27.35527699,232.8868268,27.07310332,232.3224212,27.50173957,232.5939454,27.78449931
313,590112_028,18,48.42396829,0.579942616,233.7541394,27.95847874,233.4780427,27.67881604,232.9144947,28.11124929,233.1898706,28.39169028
314,590112_113,18,6.402115293,0.171057731,233.7539803,27.9582108,233.4780983,27.67811117,232.9141655,28.11082477,233.1899973,28.39155585
315,590115_109,18,5.24202466,0.028740367,235.5785947,29.75445,235.2934563,29.47802965,234.7272338,29.91805592,235.0125118,30.19500288
316,590124_046,18,11.63644194,2.993677854,235.8824151,28.43640318,235.5995654,28.16054392,235.0415073,28.60156004,235.3240699,28.87897767
317,590143_110,18,70.23721643,1.733979859,237.0681168,26.38410865,236.7870784,26.11063506,236.2446162,26.55635768,236.5248342,26.83136148
318,590211_088,18,1.430039816,0.099867145,233.3787457,27.18434857,233.1060825,26.90265552,232.5439371,27.33268953,232.8155372,27.61480726
319,590315_065,18,0.327585189,0.088246354,236.0222033,29.40188616,235.7359734,29.12661821,235.1744289,29.56878377,235.460396,29.8450297
320,590515_113,18,23.65702247,2.013734473,236.4621721,29.04663733,236.1756481,28.77286668,235.6179781,29.21712732,235.9044307,29.4926061
321,590523_113,18,40.97546395,0.623404106,236.1369582,27.13502309,235.856322,26.86054759,235.3073041,27.30440476,235.5878617,27.57976193
322,590613_098,18,0.777933306,0.089047272,234.1359627,28.73185195,233.8571903,28.45206086,233.2898879,28.88495919,233.5681195,29.16632784
323,590815_011,18,64.63683954,1.166323621,235.8007087,29.57770992,235.5149512,29.30083403,234.9511304,29.74145217,235.2365742,30.01821048
324,590816_096,18,30.83134257,2.494475442,236.4230028,30.16841821,236.1335059,29.89415893,235.5693209,30.33799791,235.8586212,30.61323804
325,590832_096,18,76.91038437,0.456194757,235.7858247,26.34572152,235.508524,26.06965589,234.9607132,26.50978153,235.2379583,26.78678279
